dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
110,7227,FBgn0001223,Hsp22,NE,,flybase
110,7227,FBgn0001224,Hsp23,NE,,flybase
110,7227,FBgn0001225,Hsp26,NE,,flybase
110,7227,FBgn0001226,Hsp27,NE,,flybase
110,7227,FBgn0001227,Hsp67Ba,NE,,flybase
110,7227,FBgn0001228,CG4456,NE,,flybase
110,7227,FBgn0001229,Hsp67Bc,NE,,flybase
110,7227,FBgn0001230,Hsp68,C,,flybase
110,7227,FBgn0001233,Hsp83,C,,flybase
110,7227,FBgn0001234,lncRNA:Hsromega,C,,flybase
110,7227,FBgn0001235,hth,C,,flybase
110,7227,FBgn0001239,Hooked-veins,E,,flybase
110,7227,FBgn0001241,hy,E,,flybase
110,7227,FBgn0001247,Ide,NE,,flybase
110,7227,FBgn0001248,Idh,C,,flybase
110,7227,FBgn0001250,if,C,,flybase
110,7227,FBgn0001253,ImpE1,C,,flybase
110,7227,FBgn0001254,ImpE2,NE,,flybase
110,7227,FBgn0001255,ImpE3,NE,,flybase
110,7227,FBgn0001256,ImpL1,NE,,flybase
110,7227,FBgn0001257,ImpL2,C,,flybase
110,7227,FBgn0001258,Ldh,NE,,flybase
110,7227,FBgn0001259,in,C,,flybase
110,7227,FBgn0001263,inaD,NE,,flybase
110,7227,FBgn0001268,intro,C,,flybase
110,7227,FBgn0001269,inv,NE,,flybase
110,7227,FBgn0001276,ix,C,,flybase
110,7227,FBgn0001278,J,C,,flybase
110,7227,FBgn0001280,janA,NE,,flybase
110,7227,FBgn0001281,janB,NE,,flybase
110,7227,FBgn0001285,Jon44E,C,,flybase
110,7227,FBgn0001291,Jra,C,,flybase
110,7227,FBgn0001294,jyx,E,,flybase
110,7227,FBgn0001295,k,NE,,flybase
110,7227,FBgn0001296,kar,NE,,flybase
110,7227,FBgn0001297,kay,C,,flybase
110,7227,FBgn0001306,Kg,C,,flybase
110,7227,FBgn0001307,Ki,NE,,flybase
110,7227,FBgn0001308,Khc,C,,flybase
110,7227,FBgn0001311,kkv,C,,flybase
110,7227,FBgn0001313,kl-2,NE,,flybase
110,7227,FBgn0001316,klar,C,,flybase
110,7227,FBgn0001319,kn,C,,flybase
110,7227,FBgn0001320,kni,C,,flybase
110,7227,FBgn0001321,knk,C,,flybase
110,7227,FBgn0001323,knrl,NE,,flybase
110,7227,FBgn0001324,kto,C,,flybase
110,7227,FBgn0001325,Kr,C,,flybase
110,7227,FBgn0001330,kz,C,,flybase
110,7227,FBgn0001334,l(1)1Ac,E,,flybase
110,7227,FBgn0001335,l(1)1Ad,E,,flybase
110,7227,FBgn0001336,l(1)1Af,E,,flybase
110,7227,FBgn0001338,l(1)1Bc,E,,flybase
110,7227,FBgn0001339,l(1)1Bg,E,,flybase
110,7227,FBgn0001340,l(1)1Bh,E,,flybase
110,7227,FBgn0001341,Mybbp1A,C,,flybase
110,7227,FBgn0001342,l(1)1Bk,E,,flybase
110,7227,FBgn0001343,l(1)1Ca,E,,flybase
110,7227,FBgn0001344,l(1)1Da,E,,flybase
110,7227,FBgn0001345,l(1)1Dc,E,,flybase
110,7227,FBgn0001346,l(1)1Ea,E,,flybase
110,7227,FBgn0001347,l(1)1Eb,E,,flybase
110,7227,FBgn0001348,l(1)1Ec,E,,flybase
110,7227,FBgn0001349,l(1)1Ed,E,,flybase
110,7227,FBgn0001350,l(1)1Ee,E,,flybase
110,7227,FBgn0001351,l(1)1Ef,E,,flybase
110,7227,FBgn0001352,l(1)1EFa,E,,flybase
110,7227,FBgn0001353,l(1)1EFb,E,,flybase
110,7227,FBgn0001354,l(1)1EFc,E,,flybase
110,7227,FBgn0001355,l(1)1EFd,E,,flybase
110,7227,FBgn0001356,l(1)1EFe,E,,flybase
110,7227,FBgn0001357,l(1)1EFf,E,,flybase
110,7227,FBgn0001358,l(1)1EFg,E,,flybase
110,7227,FBgn0001359,l(1)1EFh,E,,flybase
110,7227,FBgn0001360,l(1)1EFi,E,,flybase
110,7227,FBgn0001361,l(1)1EFj,E,,flybase
110,7227,FBgn0001362,l(1)1Fa,E,,flybase
110,7227,FBgn0001363,l(1)1Fb,E,,flybase
110,7227,FBgn0001364,l(1)1Fc,E,,flybase
110,7227,FBgn0001365,l(1)1Fd,E,,flybase
110,7227,FBgn0001366,l(1)1Fe,E,,flybase
110,7227,FBgn0001367,l(1)1Ff,E,,flybase
110,7227,FBgn0001370,l(1)2Ac,E,,flybase
110,7227,FBgn0001372,l(1)2Ae,E,,flybase
110,7227,FBgn0001376,l(1)devl,E,,flybase
110,7227,FBgn0001377,l(1)2Bh,E,,flybase
110,7227,FBgn0001378,l(1)2Bj,E,,flybase
110,7227,FBgn0001379,l(1)2Bk,E,,flybase
110,7227,FBgn0001380,l(1)2Bl,E,,flybase
110,7227,FBgn0001381,l(1)2Bm,E,,flybase
110,7227,FBgn0001382,l(1)2Bn,E,,flybase
110,7227,FBgn0001383,l(1)2Bo,E,,flybase
110,7227,FBgn0001384,l(1)2Bp,E,,flybase
110,7227,FBgn0001385,l(1)2Bq,E,,flybase
110,7227,FBgn0001386,l(1)2Br,E,,flybase
110,7227,FBgn0001387,l(1)2Bs,E,,flybase
110,7227,FBgn0001388,l(1)2Bt,E,,flybase
110,7227,FBgn0001389,l(1)2Bu,E,,flybase
110,7227,FBgn0001390,l(1)2Ca,E,,flybase
110,7227,FBgn0001391,l(1)2Cc,E,,flybase
110,7227,FBgn0001392,l(1)2Cd,E,,flybase
110,7227,FBgn0001393,l(1)2Ce,E,,flybase
110,7227,FBgn0001394,l(1)2Da,E,,flybase
110,7227,FBgn0001397,l(1)2Dg,E,,flybase
110,7227,FBgn0001398,l(1)2Ea,E,,flybase
110,7227,FBgn0001399,l(1)2Fb,E,,flybase
110,7227,FBgn0001400,l(1)2Fc,E,,flybase
110,7227,FBgn0001401,l(1)2Fd,E,,flybase
110,7227,FBgn0001404,egh,C,,flybase
110,7227,FBgn0001405,l(1)3Ag,E,,flybase
110,7227,FBgn0001407,l(1)3Bb,E,,flybase
110,7227,FBgn0001408,l(1)3Bc,E,,flybase
110,7227,FBgn0001409,l(1)3Bd,E,,flybase
110,7227,FBgn0001410,l(1)3Bf,E,,flybase
110,7227,FBgn0001411,l(1)3Da,E,,flybase
110,7227,FBgn0001412,l(1)3Eb,E,,flybase
110,7227,FBgn0001413,l(1)3Ec,E,,flybase
110,7227,FBgn0001414,l(1)3Ed,E,,flybase
110,7227,FBgn0001415,l(1)3Ee,E,,flybase
110,7227,FBgn0001416,l(1)5CDa,E,,flybase
110,7227,FBgn0001417,l(1)6Da,E,,flybase
110,7227,FBgn0001418,l(1)6Db,E,,flybase
110,7227,FBgn0001419,l(1)6Dc,E,,flybase
110,7227,FBgn0001420,l(1)6Dd,E,,flybase
110,7227,FBgn0001421,l(1)6De,E,,flybase
110,7227,FBgn0001422,l(1)6Df,E,,flybase
110,7227,FBgn0001423,l(1)6Dg,E,,flybase
110,7227,FBgn0001424,l(1)6Dh,E,,flybase
110,7227,FBgn0001426,l(1)6Eb,E,,flybase
110,7227,FBgn0001427,l(1)6Ed,E,,flybase
110,7227,FBgn0001428,stout,E,,flybase
110,7227,FBgn0001429,l(1)6Fb,E,,flybase
110,7227,FBgn0001431,l(1)7Aa,E,,flybase
110,7227,FBgn0001432,l(1)7Ab,E,,flybase
110,7227,FBgn0001433,l(1)air7,E,,flybase
110,7227,FBgn0001434,l(1)7Ad,E,,flybase
110,7227,FBgn0001435,l(1)7Bc,E,,flybase
110,7227,FBgn0001436,l(1)7Bd,E,,flybase
110,7227,FBgn0001437,l(1)7Be,E,,flybase
110,7227,FBgn0001438,l(1)7Bf,E,,flybase
110,7227,FBgn0001439,l(1)7Ca,E,,flybase
110,7227,FBgn0001440,l(1)7Cb,E,,flybase
110,7227,FBgn0001441,l(1)7Cc,E,,flybase
110,7227,FBgn0001442,l(1)7Cd,E,,flybase
110,7227,FBgn0001443,l(1)7Ce,E,,flybase
110,7227,FBgn0001444,l(1)7Cf,E,,flybase
110,7227,FBgn0001445,l(1)7Cg,E,,flybase
110,7227,FBgn0001446,l(1)7Ch,E,,flybase
110,7227,FBgn0001450,l(1)7Dd,E,,flybase
110,7227,FBgn0001451,l(1)7De,E,,flybase
110,7227,FBgn0001452,l(1)7Df,E,,flybase
110,7227,FBgn0001453,l(1)7Dg,E,,flybase
110,7227,FBgn0001454,l(1)7Dh,E,,flybase
110,7227,FBgn0001455,l(1)7Di,E,,flybase
110,7227,FBgn0001456,l(1)7Dj,E,,flybase
110,7227,FBgn0001457,l(1)7Dk,E,,flybase
110,7227,FBgn0001458,l(1)7Dl,E,,flybase
110,7227,FBgn0001459,l(1)7Dm,E,,flybase
110,7227,FBgn0001461,l(1)7Eb,E,,flybase
110,7227,FBgn0001462,l(1)7Ec,E,,flybase
110,7227,FBgn0001463,l(1)7Ed,E,,flybase
110,7227,FBgn0001464,l(1)7Ee,E,,flybase
110,7227,FBgn0001466,l(1)7Fc,E,,flybase
110,7227,FBgn0001467,l(1)7Fd,E,,flybase
110,7227,FBgn0001468,l(1)8,E,,flybase
110,7227,FBgn0001469,l(1)8Aa,E,,flybase
110,7227,FBgn0001471,l(1)8Ad,E,,flybase
110,7227,FBgn0001472,l(1)9Ea,E,,flybase
110,7227,FBgn0001473,l(1)9Ec,E,,flybase
110,7227,FBgn0001475,l(1)9Ee,E,,flybase
110,7227,FBgn0001476,l(1)9Fb,E,,flybase
110,7227,FBgn0001478,l(1)9Ff,E,,flybase
110,7227,FBgn0001479,l(1)9Fg,E,,flybase
110,7227,FBgn0001480,l(1)9Fh,E,,flybase
110,7227,FBgn0001484,l(1)10Ad,E,,flybase
110,7227,FBgn0001485,l(1)10Ae,E,,flybase
110,7227,FBgn0001486,l(1)10Af,E,,flybase
110,7227,FBgn0001488,l(1)10Ah,E,,flybase
110,7227,FBgn0001489,l(1)10Ai,E,,flybase
110,7227,FBgn0001490,l(1)10Ba,E,,flybase
110,7227,FBgn0001491,l(1)10Bb,C,,flybase
110,7227,FBgn0001492,l(1)10Bc,E,,flybase
110,7227,FBgn0001493,l(1)10Bg,E,,flybase
110,7227,FBgn0001494,l(1)10Bh,E,,flybase
110,7227,FBgn0001495,l(1)10Bi,E,,flybase
110,7227,FBgn0001496,l(1)10Bj,E,,flybase
110,7227,FBgn0001497,l(1)10Bk,E,,flybase
110,7227,FBgn0001498,l(1)10Bl,E,,flybase
110,7227,FBgn0001499,l(1)10Bm,E,,flybase
110,7227,FBgn0001500,l(1)10Cc,E,,flybase
110,7227,FBgn0001501,l(1)10Cd,E,,flybase
110,7227,FBgn0001502,l(1)10Ce,E,,flybase
110,7227,FBgn0001503,l(1)10Da,E,,flybase
110,7227,FBgn0001504,l(1)10Db,E,,flybase
110,7227,FBgn0001505,l(1)10Dc,E,,flybase
110,7227,FBgn0001507,l(1)10Fa,E,,flybase
110,7227,FBgn0001508,l(1)10Fb,E,,flybase
110,7227,FBgn0001509,l(1)10Fc,E,,flybase
110,7227,FBgn0001510,l(1)10Fd,E,,flybase
110,7227,FBgn0001511,l(1)10Fe,E,,flybase
110,7227,FBgn0001512,l(1)10Ff,E,,flybase
110,7227,FBgn0001513,l(1)10Fg,E,,flybase
110,7227,FBgn0001514,l(1)10Fh,E,,flybase
110,7227,FBgn0001515,l(1)10Fi,E,,flybase
110,7227,FBgn0001516,l(1)10Fj,E,,flybase
110,7227,FBgn0001517,l(1)10Fk,E,,flybase
110,7227,FBgn0001520,l(1)11Ad,E,,flybase
110,7227,FBgn0001521,l(1)11Ae,E,,flybase
110,7227,FBgn0001522,l(1)11Da,E,,flybase
110,7227,FBgn0001523,l(1)11Db,E,,flybase
110,7227,FBgn0001524,l(1)11Dc,E,,flybase
110,7227,FBgn0001526,l(1)11Eb,E,,flybase
110,7227,FBgn0001527,l(1)11Ec,E,,flybase
110,7227,FBgn0001528,l(1)11Ed,E,,flybase
110,7227,FBgn0001529,l(1)11Ee,E,,flybase
110,7227,FBgn0001530,l(1)11Ef,E,,flybase
110,7227,FBgn0001531,l(1)11Fa,E,,flybase
110,7227,FBgn0001532,l(1)11Fb,E,,flybase
110,7227,FBgn0001533,l(1)14Aa,E,,flybase
110,7227,FBgn0001534,l(1)14Ab,E,,flybase
110,7227,FBgn0001535,l(1)14Ba,E,,flybase
110,7227,FBgn0001536,l(1)14Bb,E,,flybase
110,7227,FBgn0001538,l(1)14Cb,E,,flybase
110,7227,FBgn0001539,l(1)14DEa,E,,flybase
110,7227,FBgn0001540,l(1)14DEb,E,,flybase
110,7227,FBgn0001541,l(1)14DEc,E,,flybase
110,7227,FBgn0001542,l(1)14Ea,E,,flybase
110,7227,FBgn0001543,l(1)14Fa,E,,flybase
110,7227,FBgn0001544,l(1)15Aa,E,,flybase
110,7227,FBgn0001545,l(1)15Ab,E,,flybase
110,7227,FBgn0001546,l(1)15Ba,E,,flybase
110,7227,FBgn0001547,l(1)16Fa,E,,flybase
110,7227,FBgn0001548,l(1)16Fb,E,,flybase
110,7227,FBgn0001549,l(1)16Fc,E,,flybase
110,7227,FBgn0001551,l(1)18Fa,E,,flybase
110,7227,FBgn0001552,l(1)19Aa,E,,flybase
110,7227,FBgn0001553,l(1)19Ac,E,,flybase
110,7227,FBgn0001554,l(1)19Ad,E,,flybase
110,7227,FBgn0001555,l(1)19Ba,E,,flybase
110,7227,FBgn0001556,l(1)19Ca,E,,flybase
110,7227,FBgn0001557,l(1)19Cb,E,,flybase
110,7227,FBgn0001558,l(1)19Cc,E,,flybase
110,7227,FBgn0001559,l(1)19Da,E,,flybase
110,7227,FBgn0001561,l(1)19Ed,E,,flybase
110,7227,FBgn0001562,l(1)19Fb,E,,flybase
110,7227,FBgn0001563,l(1)19Fc,E,,flybase
110,7227,FBgn0001564,l(1)19Fe,E,,flybase
110,7227,FBgn0001565,Hlc,C,,flybase
110,7227,FBgn0001567,l(1)20Ad,E,,flybase
110,7227,FBgn0001568,soz,C,,flybase
110,7227,FBgn0001569,l(1)20Ca,E,,flybase
110,7227,FBgn0001570,l(1)20Cb,E,,flybase
110,7227,FBgn0001571,l(1)52,E,,flybase
110,7227,FBgn0001572,l(1)55,E,,flybase
110,7227,FBgn0001573,l(1)55a,E,,flybase
110,7227,FBgn0001574,l(1)63,E,,flybase
110,7227,FBgn0001575,l(1)1074-ts,E,,flybase
110,7227,FBgn0001576,l(1)3063,E,,flybase
110,7227,FBgn0001577,l(1)air4,E,,flybase
110,7227,FBgn0001578,l(1)air16,E,,flybase
110,7227,FBgn0001579,l(1)AL1,E,,flybase
110,7227,FBgn0001580,l(1)AL2,E,,flybase
110,7227,FBgn0001581,l(1)AL3,E,,flybase
110,7227,FBgn0001582,l(1)C,E,,flybase
110,7227,FBgn0001584,l(1)carot1,E,,flybase
110,7227,FBgn0001585,l(1)carot2,E,,flybase
110,7227,FBgn0001586,l(1)carot3,E,,flybase
110,7227,FBgn0001587,l(1)carot4,E,,flybase
110,7227,FBgn0001588,l(1)carot5,E,,flybase
110,7227,FBgn0001589,l(1)carot6,E,,flybase
110,7227,FBgn0001590,l(1)carot7,E,,flybase
110,7227,FBgn0001591,l(1)carot8,E,,flybase
110,7227,FBgn0001592,l(1)carot9,E,,flybase
110,7227,FBgn0001593,l(1)carot10,E,,flybase
110,7227,FBgn0001594,l(1)carot11,E,,flybase
110,7227,FBgn0001595,l(1)carot12,E,,flybase
110,7227,FBgn0001596,l(1)carot14,E,,flybase
110,7227,FBgn0001597,l(1)CP7,E,,flybase
110,7227,FBgn0001598,l(1)CP8,E,,flybase
110,7227,FBgn0001599,l(1)CP9,E,,flybase
110,7227,FBgn0001610,l(1)dd2,E,,flybase
110,7227,FBgn0001611,l(1)dd3,E,,flybase
110,7227,FBgn0001612,Grip91,C,,flybase
110,7227,FBgn0001613,l(1)dd9,E,,flybase
110,7227,FBgn0001614,l(1)dd10,E,,flybase
110,7227,FBgn0001615,l(1)dd11,E,,flybase
110,7227,FBgn0001617,l(1)10Eb,E,,flybase
110,7227,FBgn0001621,l(1)dh1,E,,flybase
110,7227,FBgn0001624,dlg1,C,,flybase
110,7227,FBgn0001625,l(1)dn2,E,,flybase
110,7227,FBgn0001626,l(1)dn3,E,,flybase
110,7227,FBgn0001627,l(1)dn4,E,,flybase
110,7227,FBgn0001628,l(1)dn5,E,,flybase
110,7227,FBgn0001629,l(1)dn6,E,,flybase
110,7227,FBgn0001630,l(1)dn7,E,,flybase
110,7227,FBgn0001631,l(1)dn8,E,,flybase
110,7227,FBgn0001632,l(1)dn11,E,,flybase
110,7227,FBgn0001633,l(1)dn13,E,,flybase
110,7227,FBgn0001634,l(1)dn14,E,,flybase
110,7227,FBgn0001635,l(1)dn15,E,,flybase
110,7227,FBgn0001636,l(1)dn16,E,,flybase
110,7227,FBgn0001637,l(1)dn17,E,,flybase
110,7227,FBgn0001638,l(1)dn18,E,,flybase
110,7227,FBgn0001639,l(1)dn19,E,,flybase
110,7227,FBgn0001640,l(1)dn20,E,,flybase
110,7227,FBgn0001641,l(1)dn21,E,,flybase
110,7227,FBgn0001642,l(1)dn22,E,,flybase
110,7227,FBgn0001643,l(1)dn23,E,,flybase
110,7227,FBgn0001645,l(1)dn25,E,,flybase
110,7227,FBgn0001646,l(1)dn26,E,,flybase
110,7227,FBgn0001647,l(1)dn27,E,,flybase
110,7227,FBgn0001648,l(1)dn28,E,,flybase
110,7227,FBgn0001649,l(1)ds1,E,,flybase
110,7227,FBgn0001650,l(1)ds2,E,,flybase
110,7227,FBgn0001651,l(1)ds3,E,,flybase
110,7227,FBgn0001652,l(1)ds4,E,,flybase
110,7227,FBgn0001653,l(1)ds5,E,,flybase
110,7227,FBgn0001654,l(1)ds8,E,,flybase
110,7227,FBgn0001655,l(1)ds9,E,,flybase
110,7227,FBgn0001656,l(1)ds10,E,,flybase
110,7227,FBgn0001657,l(1)ds11,E,,flybase
110,7227,FBgn0001658,l(1)ds12,E,,flybase
110,7227,FBgn0001659,l(1)ds13,E,,flybase
110,7227,FBgn0001661,l(1)E7,E,,flybase
110,7227,FBgn0001662,l(1)E25,E,,flybase
110,7227,FBgn0001663,l(1)E34,E,,flybase
110,7227,FBgn0001664,l(1)EA61,E,,flybase
110,7227,FBgn0001666,l(1)EN1,E,,flybase
110,7227,FBgn0001667,l(1)EN2,E,,flybase
110,7227,FBgn0001668,l(1)EN4,E,,flybase
110,7227,FBgn0001669,l(1)EN5,E,,flybase
110,7227,FBgn0001670,l(1)EN6,E,,flybase
110,7227,FBgn0001671,l(1)EN8,E,,flybase
110,7227,FBgn0001672,l(1)EN9,E,,flybase
110,7227,FBgn0001673,l(1)EN10a,E,,flybase
110,7227,FBgn0001674,l(1)EN11,E,,flybase
110,7227,FBgn0001675,l(1)EN12,E,,flybase
110,7227,FBgn0001676,l(1)EN13,E,,flybase
110,7227,FBgn0001677,l(1)EN15,E,,flybase
110,7227,FBgn0001678,l(1)EN16,E,,flybase
110,7227,FBgn0001679,l(1)ER,E,,flybase
110,7227,FBgn0001680,l(1)ESHS1,E,,flybase
110,7227,FBgn0001682,l(1)ESHS3,E,,flybase
110,7227,FBgn0001683,l(1)ESHS4,E,,flybase
110,7227,FBgn0001685,l(1)ESHS6,E,,flybase
110,7227,FBgn0001686,l(1)ESHS7,E,,flybase
110,7227,FBgn0001687,l(1)ESHS8,E,,flybase
110,7227,FBgn0001688,l(1)ESHS9,E,,flybase
110,7227,FBgn0001689,l(1)ESHS10,E,,flybase
110,7227,FBgn0001690,l(1)ESHS11,E,,flybase
110,7227,FBgn0001691,l(1)ESHS12,E,,flybase
110,7227,FBgn0001692,l(1)ESHS13,E,,flybase
110,7227,FBgn0001693,l(1)ESHS14,E,,flybase
110,7227,FBgn0001694,l(1)ESHS15,E,,flybase
110,7227,FBgn0001695,l(1)ESHS16,E,,flybase
110,7227,FBgn0001696,l(1)ESHS17,E,,flybase
110,7227,FBgn0001697,l(1)ESHS18,E,,flybase
110,7227,FBgn0001698,l(1)ESHS19,E,,flybase
110,7227,FBgn0001699,l(1)ESHS20,E,,flybase
110,7227,FBgn0001700,l(1)ESHS21,E,,flybase
110,7227,FBgn0001701,l(1)ESHS22,E,,flybase
110,7227,FBgn0001702,l(1)ESHS23,E,,flybase
110,7227,FBgn0001703,l(1)ESHS24,E,,flybase
110,7227,FBgn0001704,l(1)ESHS25,E,,flybase
110,7227,FBgn0001705,l(1)ESHS26,E,,flybase
110,7227,FBgn0001706,l(1)ESHS27,E,,flybase
110,7227,FBgn0001707,l(1)ESHS28,E,,flybase
110,7227,FBgn0001708,l(1)ESHS29,E,,flybase
110,7227,FBgn0001709,l(1)ESHS30,E,,flybase
110,7227,FBgn0001710,l(1)ESHS31,E,,flybase
110,7227,FBgn0001711,l(1)ESHS32,E,,flybase
110,7227,FBgn0001712,l(1)ESHS33,E,,flybase
110,7227,FBgn0001713,l(1)ESHS34,E,,flybase
110,7227,FBgn0001714,l(1)ESHS35,E,,flybase
110,7227,FBgn0001715,l(1)ESHS36,E,,flybase
110,7227,FBgn0001716,l(1)ESHS37,E,,flybase
110,7227,FBgn0001717,l(1)ESHS38,E,,flybase
110,7227,FBgn0001718,l(1)ESHS39,E,,flybase
110,7227,FBgn0001719,l(1)ESHS40,E,,flybase
110,7227,FBgn0001720,l(1)ESHS41,E,,flybase
110,7227,FBgn0001721,l(1)ESHS42,E,,flybase
110,7227,FBgn0001722,l(1)ESHS43,E,,flybase
110,7227,FBgn0001723,l(1)ESHS44,E,,flybase
110,7227,FBgn0001724,l(1)ESHS45,E,,flybase
110,7227,FBgn0001725,l(1)ESHS46,E,,flybase
110,7227,FBgn0001726,l(1)ESHS47,E,,flybase
110,7227,FBgn0001728,l(1)ESHS49,E,,flybase
110,7227,FBgn0001729,l(1)ESHS50,E,,flybase
110,7227,FBgn0001730,l(1)ESHS51,E,,flybase
110,7227,FBgn0001733,l(1)HM1,E,,flybase
110,7227,FBgn0001734,l(1)HM2,E,,flybase
110,7227,FBgn0001735,l(1)HM3,E,,flybase
110,7227,FBgn0001736,l(1)HM4,E,,flybase
110,7227,FBgn0001737,l(1)HM7,E,,flybase
110,7227,FBgn0001738,l(1)HM8,E,,flybase
110,7227,FBgn0001739,l(1)HM9,E,,flybase
110,7227,FBgn0001740,l(1)HM10,E,,flybase
110,7227,FBgn0001741,l(1)HM11,E,,flybase
110,7227,FBgn0001742,l(1)HM12,E,,flybase
110,7227,FBgn0001743,l(1)HM13,E,,flybase
110,7227,FBgn0001744,l(1)HM14,E,,flybase
110,7227,FBgn0001745,l(1)HM17,E,,flybase
110,7227,FBgn0001746,l(1)HM18,E,,flybase
110,7227,FBgn0001747,l(1)HM19,E,,flybase
110,7227,FBgn0001748,l(1)HM20,E,,flybase
110,7227,FBgn0001750,l(1)HM22,E,,flybase
110,7227,FBgn0001751,l(1)HM24,E,,flybase
110,7227,FBgn0001752,l(1)J1024,E,,flybase
110,7227,FBgn0001753,l(1)jl,E,,flybase
110,7227,FBgn0001755,l(1)M3,E,,flybase
110,7227,FBgn0001756,l(1)M4,E,,flybase
110,7227,FBgn0001757,l(1)M5,E,,flybase
110,7227,FBgn0001758,l(1)M8,E,,flybase
110,7227,FBgn0001759,l(1)M9,E,,flybase
110,7227,FBgn0001760,l(1)M11,E,,flybase
110,7227,FBgn0001761,l(1)M16,E,,flybase
110,7227,FBgn0001762,l(1)M19,E,,flybase
110,7227,FBgn0001763,l(1)M22,E,,flybase
110,7227,FBgn0001764,l(1)M24,E,,flybase
110,7227,FBgn0001765,l(1)M25,E,,flybase
110,7227,FBgn0001766,l(1)M26,E,,flybase
110,7227,FBgn0001767,l(1)M36,E,,flybase
110,7227,FBgn0001768,l(1)M38,E,,flybase
110,7227,FBgn0001769,l(1)M39,E,,flybase
110,7227,FBgn0001770,l(1)M41,E,,flybase
110,7227,FBgn0001771,l(1)M42,E,,flybase
110,7227,FBgn0001772,l(1)M46,E,,flybase
110,7227,FBgn0001773,l(1)M47,E,,flybase
110,7227,FBgn0001774,l(1)M52,E,,flybase
110,7227,FBgn0001775,l(1)M53,E,,flybase
110,7227,FBgn0001776,l(1)M55,E,,flybase
110,7227,FBgn0001777,l(1)M58,E,,flybase
110,7227,FBgn0001778,l(1)M60,E,,flybase
110,7227,FBgn0001779,l(1)M64,E,,flybase
110,7227,FBgn0001780,l(1)M66,E,,flybase
110,7227,FBgn0001781,l(1)M70,E,,flybase
110,7227,FBgn0001782,l(1)M75,E,,flybase
110,7227,FBgn0001783,l(1)M77,E,,flybase
110,7227,FBgn0001784,l(1)M82,E,,flybase
110,7227,FBgn0001785,l(1)M83,E,,flybase
110,7227,FBgn0001786,l(1)M84,E,,flybase
110,7227,FBgn0001787,l(1)M96,E,,flybase
110,7227,FBgn0001788,l(1)Mb7,E,,flybase
110,7227,FBgn0001789,l(1)Mb8,E,,flybase
110,7227,FBgn0001790,l(1)Mb15,E,,flybase
110,7227,FBgn0001791,l(1)Mb16,E,,flybase
110,7227,FBgn0001792,l(1)Mb22,E,,flybase
110,7227,FBgn0001793,l(1)Mb24,E,,flybase
110,7227,FBgn0001794,l(1)Mb26,E,,flybase
110,7227,FBgn0001795,l(1)Mb28,E,,flybase
110,7227,FBgn0001796,l(1)Mb38,E,,flybase
110,7227,FBgn0001797,l(1)Mb46,E,,flybase
110,7227,FBgn0001799,l(1)Mc1,E,,flybase
110,7227,FBgn0001801,l(1)Mc23,E,,flybase
110,7227,FBgn0001802,l(1)Mc24,E,,flybase
110,7227,FBgn0001803,l(1)Mc28,E,,flybase
110,7227,FBgn0001804,l(1)Mc32,E,,flybase
110,7227,FBgn0001805,l(1)Mc35,E,,flybase
110,7227,FBgn0001806,l(1)Mc39,E,,flybase
110,7227,FBgn0001807,l(1)Mc52,E,,flybase
110,7227,FBgn0001808,l(1)Mc56,E,,flybase
110,7227,FBgn0001809,l(1)ml,E,,flybase
110,7227,FBgn0001810,l(1)mt,E,,flybase
110,7227,FBgn0001812,l(1)nc1,E,,flybase
110,7227,FBgn0001813,l(1)nc2,E,,flybase
110,7227,FBgn0001814,l(1)nc3,E,,flybase
110,7227,FBgn0001815,l(1)ne,E,,flybase
110,7227,FBgn0001816,l(1)P1,C,,flybase
110,7227,FBgn0001817,l(1)P2,E,,flybase
110,7227,FBgn0001818,l(1)P3,E,,flybase
110,7227,FBgn0001819,l(1)rr,E,,flybase
110,7227,FBgn0001820,l(1)sd,E,,flybase
110,7227,FBgn0001821,l(1)te,E,,flybase
110,7227,FBgn0001822,l(1)tl,E,,flybase
110,7227,FBgn0001823,l(1)tr,E,,flybase
110,7227,FBgn0001824,l(1)trs,E,,flybase
110,7227,FBgn0001825,l(1)ts,E,,flybase
110,7227,FBgn0001826,l(1)ts1,E,,flybase
110,7227,FBgn0001827,l(1)TS45,E,,flybase
110,7227,FBgn0001828,l(1)TS56,E,,flybase
110,7227,FBgn0001829,l(1)ts120,E,,flybase
110,7227,FBgn0001831,l(1)ts445a,E,,flybase
110,7227,FBgn0001832,l(1)ts480,E,,flybase
110,7227,FBgn0001833,l(1)ts504,E,,flybase
110,7227,FBgn0001834,l(1)ts538,E,,flybase
110,7227,FBgn0001835,l(1)ts612,E,,flybase
110,7227,FBgn0001836,l(1)ts613,E,,flybase
110,7227,FBgn0001837,l(1)ts958,E,,flybase
110,7227,FBgn0001838,l(1)ts982,E,,flybase
110,7227,FBgn0001839,l(1)ts1082,E,,flybase
110,7227,FBgn0001840,l(1)ts1126,E,,flybase
110,7227,FBgn0001841,l(1)ts1251,E,,flybase
110,7227,FBgn0001842,l(1)ts1704,E,,flybase
110,7227,FBgn0001843,l(1)ts1843,E,,flybase
110,7227,FBgn0001844,l(1)ts1891,E,,flybase
110,7227,FBgn0001845,l(1)ts2864,E,,flybase
